timestamp,transaction_id,fraud_probability,original_decision,final_decision,decision,override_reason,top_contributing_feature,record_hash
2026-09-04T09:30:23.671850+00:00,TXN_1541,0.1668,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,78362c9dc15cd0e88f588f8d7da80eea62de84f94191eb9cccb7ae0e74f2c5b8
2026-09-04T09:30:23.683899+00:00,TXN_1542,0.2327,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,8e3a3c7d74be48a746555dff370e050890947a5ff7c8d2ece4b7130cf47911fe
2026-09-04T09:30:23.699472+00:00,TXN_1543,0.1024,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,18b95624786575eaa52d4fec50aabd27bae48babba1a8b318e4e3b7bd99e66fa
2026-09-04T09:30:23.716472+00:00,TXN_1544,0.1105,CLEAR,CLEAR,CLEAR,none,device_change,c59583e2e330fcebc2db93fa036afc0ac34a7e2b4fd4e84119c73c69cefb58d9
2026-09-04T09:30:23.731238+00:00,TXN_1545,0.1122,CLEAR,CLEAR,CLEAR,none,hour_of_day,0dd8769e139096fe490f9109ec15d5c24689b57855bb67f89b67e5d4cab63cfb
2026-09-04T09:30:23.742016+00:00,TXN_1546,0.3884,CLEAR,CLEAR,CLEAR,none,location_mismatch,ed08588ada4f7d20269ac9d011c3bbf40de03ca6e8e55b2f4d4d981b0aa931d2
2026-09-04T09:30:23.751909+00:00,TXN_1547,0.1062,CLEAR,CLEAR,CLEAR,none,hour_of_day,48dc94d2741ab8f8b3ff3059b879f59446ccfad71c7c00af1a1e015f1d3a195c
2026-09-04T09:30:23.765511+00:00,TXN_1548,0.1526,CLEAR,CLEAR,CLEAR,none,hour_of_day,a808eca9860c1e347a72e2d08170b006023616b1acf6a096bc33d169232034ec
2026-09-04T09:30:23.779607+00:00,TXN_1549,0.3691,CLEAR,CLEAR,CLEAR,none,hour_of_day,60b75f10836f6645013be9fe5458c4a5d5ebf8f60f2a921a86e47c14e04d66a8
2026-09-04T09:30:23.792749+00:00,TXN_1550,0.1026,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,46b0ac9f4e8c175ce01700eb0a19c6ced1f020f9dfa06ff11be1998ba84ce0f3
2026-09-04T09:30:23.802126+00:00,TXN_1551,0.2559,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,6a92a5701f37b98736a2cc9b83276f0e7482bbb9863df363258c6e462109467e
2026-09-04T09:30:23.815313+00:00,TXN_1552,0.2392,CLEAR,CLEAR,CLEAR,none,location_mismatch,c68e3feaaf165c5a7884fd8cbb15d84d8a5a2562ab45aab70d7b151db99fceaf
2026-09-04T09:30:23.826614+00:00,TXN_1553,0.1989,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,b330a66980b6630fa46b8e3f4c150ddb45f14e350d0d233293a18d8b63673db4
2026-09-04T09:30:23.836262+00:00,TXN_1554,0.9107,HOLD,HOLD,HOLD,none,amount,6146820f058668d50c21dcb7032f7adc0a3e8ea066191a1873bbd87b5f4215ae
2026-09-04T09:30:23.846981+00:00,TXN_1555,0.1348,CLEAR,CLEAR,CLEAR,none,hour_of_day,0d10d871912b5d74ca3b0d4570a0a72e921c5c86c3d11f0d4e2324d548473821
2026-09-04T09:30:23.858971+00:00,TXN_1556,0.2025,CLEAR,CLEAR,CLEAR,none,is_night,5d4bb292dbe17147bf69009bb0d8eee754a80081c444513d9b0235d430159735
2026-09-04T09:30:23.871094+00:00,TXN_1557,0.0754,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,c0ba543c495554964ce1c0a21a2e0f5a81bbb429f924756ee8d5e2890e4965f6
2026-09-04T09:30:23.886893+00:00,TXN_1558,0.5164,ESCALATE,ESCALATE,ESCALATE,none,hour_of_day,9a922780c22aade141f9287259878363c056ef376ace691b54cd430faa6271be
2026-09-04T09:30:23.901346+00:00,TXN_1559,0.8022,HOLD,HOLD,HOLD,none,hour_of_day,a4630a4a9d9d85e53b57958aa0c95c4bc9d870470d6001964134d23f1a0b08d4
2026-09-04T09:30:23.916035+00:00,TXN_1560,0.9657,HOLD,HOLD,HOLD,none,amount,561018fd3fcce8bb4875c668650aaee33b015fb9a54425b41218d7e89681c2ae
2026-09-04T09:30:23.928442+00:00,TXN_1561,0.156,CLEAR,CLEAR,CLEAR,none,location_mismatch,382c1e95295fcdd3eee1c4d5f48d3af86ad0c242c14231beda4e05ae05a794bb
2026-09-04T09:30:23.937607+00:00,TXN_1562,0.1827,CLEAR,CLEAR,CLEAR,none,location_mismatch,56f95186a908dcae68e55ef60324573f28351700b29999efb5302aa03e74bb22
2026-09-04T09:30:23.950565+00:00,TXN_1563,0.3922,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,25d724ebcee201d5e20a3628276ba79327d339a129908045809de975a82e4580
2026-09-04T09:30:23.962632+00:00,TXN_1564,0.0919,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,20e412a9041cf835900a904a890db81cc76825359f91c39718d86049dbd0c6a3
2026-09-04T09:30:23.971618+00:00,TXN_1565,0.1903,CLEAR,CLEAR,CLEAR,none,hour_of_day,1511cdc250708d1dbdafbbe7a437135309c37c89afcf4dafb0ca7bf6d2a1a087
2026-09-04T09:30:23.984018+00:00,TXN_1566,0.1625,CLEAR,CLEAR,CLEAR,none,hour_of_day,f89635732a331f657ff87736ccc2b11f28a2a273f3d75abed9864a6ca5264fd2
2026-09-04T09:30:23.997853+00:00,TXN_1567,0.2713,CLEAR,CLEAR,CLEAR,none,location_mismatch,037b38ba57f0c1332fbc53faad0594650365f4a276b59699952992649bf85791
2026-09-04T09:30:24.010374+00:00,TXN_1568,0.4195,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,cf6256af780e0e8881d01ef268b6ed7ab93dadd11d52c96cbb3b48cca8293fde
2026-09-04T09:30:24.021102+00:00,TXN_1569,0.0872,CLEAR,CLEAR,CLEAR,none,location_mismatch,05980b144d86e490397f9a8245de45861efc6b031461fa65503eb465540afbad
2026-09-04T09:30:24.035546+00:00,TXN_1570,0.3601,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,990d8f9e889a1e4e99f190d64868c81c4c26c62a075cbce1367cad3e8ad65682
2026-09-04T09:30:24.047023+00:00,TXN_1571,0.1434,CLEAR,CLEAR,CLEAR,none,location_mismatch,2c7966e84fe55133a7630f8719c97d102cf15119f4d6325476c299e3a3c6dcd3
2026-09-04T09:30:24.056495+00:00,TXN_1572,0.1132,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,143ca87591d465540b3d0d793a0676cb5f1fd8a457154debb47e96a1647d858f
2026-09-04T09:30:24.068762+00:00,TXN_1573,0.4043,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,fcbd80c31c5c0191c8552d94489c47da41e34a120ae60b366f3d61d5feac9ec7
2026-09-04T09:30:24.079949+00:00,TXN_1574,0.3234,CLEAR,CLEAR,CLEAR,none,is_night,657b0f8a98653217d4475b2271ce908065861c5310078f191480d9fc0888bdad
2026-09-04T09:30:24.093775+00:00,TXN_1575,0.2189,CLEAR,CLEAR,CLEAR,none,is_night,6a8d3432495d32f8c2e620a5055754df20875abe9459cc7996931a0bc01a058f
2026-09-04T09:30:24.108137+00:00,TXN_1576,0.3986,CLEAR,CLEAR,CLEAR,none,location_mismatch,6f4c3aa5016b61b2549bc200240a4ad5c358ffe31e3e29170e85e178b8f72d46
2026-09-04T09:30:24.119295+00:00,TXN_1577,0.3115,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,b9f7a70914ffb8c18fce849f2fc1c6dc02b141e228dba921966a7fd06c6821ab
2026-09-04T09:30:24.132961+00:00,TXN_1578,0.2626,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,fc406e985156523b0c76ebef3cebf5e606024ec991712da45ca695c360998db0
2026-09-04T09:30:24.145608+00:00,TXN_1579,0.3199,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,fd32c502ae4e2539d390e8986f143cf1188aeeaa4ca883b155c797a1c78e5dff
2026-09-04T09:30:24.155154+00:00,TXN_1580,0.3029,CLEAR,CLEAR,CLEAR,none,is_night,28c499f1279c987dc640da803e1ab3c4eea7c1d0e7894fc719552bfa7ef67c79
2026-09-04T09:30:24.169907+00:00,TXN_1581,0.1542,CLEAR,CLEAR,CLEAR,none,hour_of_day,8a6a5b7130e018c01529734be17843d418bb2c779826e04402b5b41bb5fd7ebc
2026-09-04T09:30:24.181837+00:00,TXN_1582,0.1601,CLEAR,CLEAR,CLEAR,none,hour_of_day,b152422d8095550f04f1cf521bc9f6be38d7cc883fcdb3de494c23cefedb0c9b
2026-09-04T09:30:24.194276+00:00,TXN_1583,0.0635,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,1cfe27f38b1d05d8708f33d2be50801f0d703fccf68ae32af13161da0e080d81
2026-09-04T09:30:24.204013+00:00,TXN_1584,0.1537,CLEAR,CLEAR,CLEAR,none,hour_of_day,4a4910735a70d9ae246a9f898bc31e80af92238b713333331b6fd33f3c0b6ad7
2026-09-04T09:30:24.218005+00:00,TXN_1585,0.2485,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,672cefd0eef7f3fd23e6e6db168e1ea1f0cfe3d771baf29cd786adf3825b80b2
2026-09-04T09:30:24.232320+00:00,TXN_1586,0.0416,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,337414fe696c8ea1f18356bffe8b003009f6c29090a99d7161007a811696cc04
2026-09-04T09:30:24.243788+00:00,TXN_1587,0.7275,ESCALATE,ESCALATE,ESCALATE,none,amount,b509e297988b1cca6c7a9b3c8f471e04d37ba17f93ac7c2321f46be75a1ba123
2026-09-04T09:30:24.253426+00:00,TXN_1588,0.9853,HOLD,HOLD,HOLD,none,amount,8e1f71a61b68e51938ab87bbc6f889c6d4f181cfc95f15e34ce45cf7cfc09002
2026-09-04T09:30:24.269114+00:00,TXN_1589,0.3078,CLEAR,CLEAR,CLEAR,none,amount,71f68aa64231c674d942354d3e3fc580bc53318c4dcf77450974c05d93bcbdde
2026-09-04T09:30:24.281561+00:00,TXN_1590,0.3596,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,fd889331e6e9304f08075dad4cfc7de8590ea465040589cfa60d0ec5b9debff2
2026-09-04T09:30:24.295672+00:00,TXN_1591,0.0865,CLEAR,CLEAR,CLEAR,none,device_change,8bac841b4fad9819fc7e5d999ba8da7ce91bff10472895ce27e45a37a2942681
2026-09-04T09:30:24.305211+00:00,TXN_1592,0.5534,ESCALATE,ESCALATE,ESCALATE,none,amount,cbd8baca36bd9f04ad1e906a9ae590f8f0447bf6f252b15ba603db1cb1b42530
2026-09-04T09:30:24.317416+00:00,TXN_1593,0.4529,ESCALATE,ESCALATE,ESCALATE,none,location_mismatch,c911d37f08ac8c6c520404f3682f1b76b04dcceb4941d08ee135059c138b580d
2026-09-04T09:30:24.328655+00:00,TXN_1594,0.0861,CLEAR,CLEAR,CLEAR,none,hour_of_day,36f34d9f51177e92468e9dcb87416a74de1e65b63470078743beb3d71a23d8fd
2026-09-04T09:30:24.338890+00:00,TXN_1595,0.1996,CLEAR,CLEAR,CLEAR,none,is_night,491907849526f293d8320826b8219b96614748a45efd7d2bb16287b435106e87
2026-09-04T09:30:24.350674+00:00,TXN_1596,0.28,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,dbb796360a7ebf195b3456b9d846e28544a4a5d37c05e2e98f21935d6a2ca3b7
2026-09-04T09:30:24.363446+00:00,TXN_1597,0.0684,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,664bfbbfa17466da64a211a2c4602716b84aa4622792fe2d008f139c193977f2
2026-09-04T09:30:24.375003+00:00,TXN_1598,0.4497,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,46bc27da3b063afc4ade69e4acedd06ee867836210fe1904b9a2987e6379a581
2026-09-04T09:30:24.385125+00:00,TXN_1599,0.5162,ESCALATE,ESCALATE,ESCALATE,none,merchant_avg_amount,71fa675ad0ccafb751004ff31a3ac1b078914b5e036e6da777fc36f04f39cec6
